date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:05	47034/47034	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226927cd58-b7ba%22	http://fe.faisys.com/jssdk_1_1/js/hawkEye.min.js?v=202511271400	fe.faisys.com/jssdk_1_1/js/hawkEye.min5383.js	(from https://sj.fkw.com/jump.jsp)
17:27:07	176374/176374	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b2711f-2b0f6%22	http://sj.faisys.com/js/comm/jquery/jquery-ui-core.min.js?v=202110081406	sj.faisys.com/js/comm/jquery/jquery-ui-core.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:07	103913/103913	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b2711f-195e9%22	http://sj.faisys.com/js/comm/fai.min.js?v=202110081406	sj.faisys.com/js/comm/fai.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:08	6267/6267	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b2711d-187b%22	http://sj.faisys.com/js/util.min.js?v=202110081406	sj.faisys.com/js/util.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:09	15486/15486	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b2711d-3c7e%22	http://sj.faisys.com/js/portal.min.js?v=202110081406	sj.faisys.com/js/portal.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:10	0/0	---M--	200	added ('OK')	application/x-javascript	etag:%2262b2711d-0%22	http://sj.faisys.com/js/checkLogin.min.js?v=202110081406	sj.faisys.com/js/checkLogin.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:12	8630/8630	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27120-21b6%22	http://sj.faisys.com/js/version2/faiPortal.min.js?v=202110081406	sj.faisys.com/js/version2/faiPortal.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:13	86681/86681	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226153e073-15299%22	http://sj.faisys.com/js/vue.min.js?v=202110081406	sj.faisys.com/js/vue.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:13	27625/27625	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27120-6be9%22	http://sj.faisys.com/js/version2/faiShopComm.min.js?v=202110081406	sj.faisys.com/js/version2/faiShopComm.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:14	39093/39093	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27120-98b5%22	http://sj.faisys.com/js/version2/topBar.min.js?v=202110081406	sj.faisys.com/js/version2/topBar.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:16	71734/71734	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27120-11836%22	http://sj.faisys.com/js/mkt/mktComm.min.js?v=202110081406	sj.faisys.com/js/mkt/mktComm.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:16	173/173	---M--	200	added ('OK')	application/x-javascript	etag:%2262b2711f-ad%22	http://sj.faisys.com/js/mkt/util.min.js?v=202110081406	sj.faisys.com/js/mkt/util.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:17	6040/6040	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27118-1798%22	http://sj.faisys.com/css/version2/footer.min.css?v=202110191150	sj.faisys.com/css/version2/footer.min73f4.css	(from https://sj.fkw.com/jump.jsp)
17:27:18	8658/8658	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27120-21d2%22	http://sj.faisys.com/js/version2/footer.min.js?v=202110081406	sj.faisys.com/js/version2/footer.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:19	28760/28760	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27117-7058%22	http://sj.faisys.com/css/comm/fai.min.css?v=202110081406	sj.faisys.com/css/comm/fai.min7ed8.css	(from https://sj.fkw.com/jump.jsp)
17:27:20	140015/140015	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27119-222ef%22	http://sj.faisys.com/css/version2/faiComm.min.css?v=202110191150	sj.faisys.com/css/version2/faiComm.min73f4.css	(from https://sj.fkw.com/jump.jsp)
17:27:21	46640/46640	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27118-b630%22	http://sj.faisys.com/css/mkt/mktComm.min.css?v=202201111500	sj.faisys.com/css/mkt/mktComm.min84aa.css	(from https://sj.fkw.com/jump.jsp)
17:27:22	21392/21392	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27118-5390%22	http://sj.faisys.com/css/mkt/webSiteConstruction.min.css?v=202110081406	sj.faisys.com/css/mkt/webSiteConstruction.min7ed8.css	(from https://sj.fkw.com/jump.jsp)
17:27:24	137542/137542	---MCZ	200	added ('OK')	text/css	etag:W/%2262b2711b-21946%22	http://sj.faisys.com/css/designer/designService.min.css?v=202206220932	sj.faisys.com/css/designer/designService.min834d.css	(from https://sj.fkw.com/jump.jsp)
17:27:24	4746/4746	---MCZ	200	added ('OK')	text/css	etag:W/%2262b27119-128a%22	http://sj.faisys.com/css/designer/designIndex.min.css?v=202110191150	sj.faisys.com/css/designer/designIndex.min73f4.css	(from https://sj.fkw.com/jump.jsp)
17:27:26	51027/51027	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:25%20GMT	https://i.fkw.com/marketing/index.jsp	i.fkw.com/marketing/index.html	(from https://sj.fkw.com/jump.jsp)
17:27:26	9184/9184	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27122-23e0%22	http://sj.faisys.com/js/designer/designHeader.min.js?v=202206220932	sj.faisys.com/js/designer/designHeader.min834d.js	(from https://sj.fkw.com/jump.jsp)
17:27:27	52307/52307	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2262b27122-cc53%22	http://sj.faisys.com/js/designer/designService.min.js?v=202110081406	sj.faisys.com/js/designer/designService.min7ed8.js	(from https://sj.fkw.com/jump.jsp)
17:27:28	19812/19812	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22691d395b-4d64%22	http://fe.faisys.com/header_1_1/js/header.min.js?v=202511141607	fe.faisys.com/header_1_1/js/header.min989a.js	(from https://sj.fkw.com/jump.jsp)
17:27:29	16372/16372	---MCZ	200	added ('OK')	text/css	etag:W/%22691d394e-3ff4%22	http://fe.faisys.com/header_1_1/css/header.min.css?v=202212011200	fe.faisys.com/header_1_1/css/header.min6d3e.css	(from https://sj.fkw.com/jump.jsp)
17:27:30	111627/111627	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269819c67-1b40b%22	http://fe.faisys.com/popupLoginComponents_1_0/js/popupLoginComponents.min.js?v=202602031500	fe.faisys.com/popupLoginComponents_1_0/js/popupLoginComponents.min9e81.js	(from https://sj.fkw.com/jump.jsp)
17:27:31	46466/46466	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269805380-b582%22	http://fe.faisys.com/faitest_1_3/js/faitest.min.js?v=202602031436	fe.faisys.com/faitest_1_3/js/faitest.min9cb6.js	(from https://sj.fkw.com/jump.jsp)
17:27:32	32051/32051	---MCZ	200	added ('OK')	text/css	etag:W/%2269819c5d-7d33%22	http://fe.faisys.com/popupLoginComponents_1_0/css/popupLoginComponents.min.css?v=202304191658	fe.faisys.com/popupLoginComponents_1_0/css/popupLoginComponents.min2da9.css	(from https://sj.fkw.com/jump.jsp)
17:27:33	3900/3900	---MCZ	200	added ('OK')	text/css	etag:W/%225f168cc9-f3c%22	http://fe.faisys.com/faitest_1_3/css/faitest.min.css?v=202109281937	fe.faisys.com/faitest_1_3/css/faitest.minf612.css	(from https://sj.fkw.com/jump.jsp)
17:27:35	108023/108023	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:34%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=156	hctxf.org/nde9c3.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:36	172019/172019	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:35%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=157	hctxf.org/nd5c6d.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:37	114777/114777	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:36%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=155	hctxf.org/nd2ee1.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:38	126320/126320	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:37%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=154	hctxf.org/nd7987.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:39	169342/169342	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:38%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=153	hctxf.org/nd5be5.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:40	107642/107642	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:39%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=152	hctxf.org/nd4d4f.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:41	108508/108508	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:40%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=151	hctxf.org/ndaa3d.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:42	109452/109452	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:41%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=149	hctxf.org/nd4fde.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:43	105998/105998	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:42%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=147	hctxf.org/nddf3e.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:44	107889/107889	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:43%20GMT	https://hctxf.org/nd.jsp?fromColId=106&id=148	hctxf.org/nda387.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:45	140125/140125	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:44%20GMT	https://hctxf.org/col.jsp?m419pageno=6&id=106	hctxf.org/col88a1.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=106)
17:27:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:45%20GMT	https://www.w3.org/assets/logos/w3c/w3c-no-bars.svg	www.w3.org/assets/logos/w3c/w3c-no-bars.612.delayed	(from https://www.w3.org/2000/svg)
17:27:47	4829/4829	---M-Z	200	added ('OK')	text/css	etag:W/%22699ef709-12dd%22	http://rddl.org/xrd.css	rddl.org/xrd.css	(from https://www.w3.org/XML/1998/namespace)
17:27:49	3036/3036	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Mar%202026%2010:50:37%20GMT	https://www.w3.org/StyleSheets/TR/base.css	www.w3.org/StyleSheets/TR/base-2.css	(from https://www.w3.org/1999/xlink)
17:27:49	51631/51631	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:49%20GMT	https://www.w3.org/	www.w3.org/index.html	(from https://www.w3.org/1999/xlink)
17:27:49	285/285	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:49%20GMT	https://www.w3.org/Icons/WWW/w3c_home.gif	www.w3.org/Icons/WWW/w3c_home.615.delayed	(from https://www.w3.org/1999/xlink)
17:27:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:50%20GMT	https://www.w3.org/Icons/w3c_home.gif	www.w3.org/Icons/w3c_home.gif	(from https://www.w3.org/1999/xlink)
17:27:52	50203/50203	---MCZ	200	added ('OK')	image/svg+xml	etag:%224a9fbe4be70b1226b6cb40cd59a40e37%22	https://www.w3.org/assets/logos/w3c-2025-transitional/w3c-72x48.svg	www.w3.org/assets/logos/w3c-2025-transitional/w3c-72x48.svg	(from https://www.w3.org/1999/xlink)
17:27:52	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:52%20GMT	https://www.w3.org/TR/REC-xml	www.w3.org/TR/REC-xml	(from https://www.w3.org/1999/xlink)
17:27:53	137803/137803	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2010:41:05%20GMT	https://www.w3.org/TR/xlink/	www.w3.org/TR/xlink/index.html	(from https://www.w3.org/1999/xlink)
17:27:53	219926/219926	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Oct%202018%2013:18:59%20GMT	https://www.w3.org/TR/REC-xml/	www.w3.org/TR/REC-xml/index.html	(from https://www.w3.org/1999/xlink)
17:27:53	284/284	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:53%20GMT	https://www.w3.org/TR/REC-xml-names	www.w3.org/TR/REC-xml-names.619.delayed	(from https://www.w3.org/1999/xlink)
17:27:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:27:54%20GMT	https://www.w3.org/Help/Webmaster	www.w3.org/Help/Webmaster	(from https://www.w3.org/1999/xlink)
17:27:55	51390/51390	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Oct%202018%2013:27:16%20GMT	https://www.w3.org/TR/REC-xml-names/	www.w3.org/TR/REC-xml-names/index.html	(from https://www.w3.org/1999/xlink)
17:27:55	33064/33064	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:55%20GMT	https://www.w3.org/help/	www.w3.org/help/index.html	(from https://www.w3.org/1999/xlink)
17:27:56	108023/108023	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:55%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=156	hctxf.org/nd2e27.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:27:57	172019/172019	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:56%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=157	hctxf.org/nd89b7.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:27:58	114777/114777	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:57%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=155	hctxf.org/nd8777.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:27:59	126320/126320	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:58%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=154	hctxf.org/nd4b68.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:00	169342/169342	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:27:59%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=153	hctxf.org/nd6a86.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:01	107642/107642	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:00%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=152	hctxf.org/nd386a.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:02	108508/108508	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:01%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=151	hctxf.org/nd5576.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:03	109452/109452	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:02%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=149	hctxf.org/nd6ff5.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:04	105998/105998	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:03%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=147	hctxf.org/nd7c32.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:05	107889/107889	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:04%20GMT	https://hctxf.org/nd.jsp?fromColId=108&id=148	hctxf.org/nde456.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:06	110167/110167	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:05%20GMT	https://hctxf.org/col.jsp?m419pageno=6&id=108	hctxf.org/col1267.html	(from https://hctxf.org/col.jsp?m419pageno=5&id=108)
17:28:07	3542/3542	---MCZ	200	added ('OK')	text/html	etag:W/%225346732b-dd6%22	https://i.fkw.com/marketing/i.jz.fkw.com	i.fkw.com/marketing/i.jz.fkw.html	(from https://i.fkw.com/marketing/index.jsp)
17:28:07	137427/137427	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d32-218d3%22	http://ps.faisys.com/js/comm/faiui.min.js?v=202603311444	ps.faisys.com/js/comm/faiui.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:08	1927/1927	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d28-787%22	http://ps.faisys.com/js/logFdp.min.js?v=202603311444	ps.faisys.com/js/logFdp.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:09	214094/214094	---MCZ	200	added ('OK')	text/css	etag:W/%2269d5c190-3444e%22	http://ps.faisys.com/css/master.min.css?v=202604081047	ps.faisys.com/css/master.min5d3f.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:10	195859/195859	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d18-2fd13%22	http://ps.faisys.com/css/shop3.min.css?v=202603311444	ps.faisys.com/css/shop3.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:11	45349/45349	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d1b-b125%22	http://ps.faisys.com/css/default.min.css?v=202603311444	ps.faisys.com/css/default.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:12	53580/53580	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d18-d14c%22	http://ps.faisys.com/css/respond_portal.min.css?v=202603311444	ps.faisys.com/css/respond_portal.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:13	2133/2133	---MCZ	200	added ('OK')	text/css	etag:W/%2269ae6945-855%22	http://ps.faisys.com/css/jquery.Jcrop.min.css?v=202603311444	ps.faisys.com/css/jquery.Jcrop.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:14	17575/17575	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d27-44a7%22	http://ps.faisys.com/js/jquery.Jcrop.min.js?v=202603311444	ps.faisys.com/js/jquery.Jcrop.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:15	4778/4778	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d37-12aa%22	http://ps.faisys.com/js/uploadImg_jcorp/avatarCuttingIframe.min.js?v=202603311444	ps.faisys.com/js/uploadImg_jcorp/avatarCuttingIframe.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:16	3667/3667	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d37-e53%22	http://ps.faisys.com/js/uploadImg_jcorp/avatarSubmit.min.js?v=202603311444	ps.faisys.com/js/uploadImg_jcorp/avatarSubmit.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:17	7305/7305	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2269cb6d28-1c89%22	http://ps.faisys.com/js/jquery.uploadify2v.min.js?v=202603311444	ps.faisys.com/js/jquery.uploadify2v.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:18	171363/171363	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d20-29d63%22	http://ps.faisys.com/css/version2/faiMarketComm.min.css?v=202603311444	ps.faisys.com/css/version2/faiMarketComm.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:19	23969/23969	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d1e-5da1%22	http://ps.faisys.com/css/version2/marketNew.min.css?v=202603311444	ps.faisys.com/css/version2/marketNew.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:20	124672/124672	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226204e735-1e700%22	http://ps.faisys.com/js/comm/swiper/swiper.min.js?v=202603311444	ps.faisys.com/js/comm/swiper/swiper.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:21	1745/1745	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226204e735-6d1%22	http://ps.faisys.com/js/comm/swiper/swiper.animate.min.js?v=202603311444	ps.faisys.com/js/comm/swiper/swiper.animate.min6354.js	(from https://i.fkw.com/marketing/index.jsp)
17:28:22	19625/19625	---MCZ	200	added ('OK')	text/css	etag:W/%2269cb6d22-4ca9%22	http://ps.faisys.com/css/comm/swiper/swiper.min.css?v=202603311444	ps.faisys.com/css/comm/swiper/swiper.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:23	61353/61353	---MCZ	200	added ('OK')	text/css	etag:W/%2262418281-efa9%22	http://ps.faisys.com/css/comm/swiper/animate.min.css?v=202603311444	ps.faisys.com/css/comm/swiper/animate.min6354.css	(from https://i.fkw.com/marketing/index.jsp)
17:28:24	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:28:24%20GMT	http://i.fkw.com/marketing/productDetail.jsp?productId=95&pos=300001&source=3	i.fkw.com/marketing/productDetail.6380603.delayed	(from https://i.fkw.com/marketing/index.jsp)
17:28:26	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Apr%202026%2009:28:26%20GMT	http://i.fkw.com/marketing/appletOperate.jsp?pos=300001	i.fkw.com/marketing/appletOperate4017.jsp	(from https://i.fkw.com/marketing/index.jsp)
17:28:26	29017/29017	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Apr%202026%2009:28:25%20GMT	https://i.fkw.com/marketing/productDetail.jsp?productId=95&pos=300001&source=3	i.fkw.com/marketing/productDetail0603.html	(from https://i.fkw.com/marketing/index.jsp)
